-8.361948507041708778e-01,-2.658283656469923040e-01,1.077293673015692788e+00,-1.786215488773349944e-02,-3.346038545302956746e-01,5.656329018867201075e-01,2.725179902295931100e-01,1.030438785636791366e+00,1.291468889065363390e+00,3.070030600053617054e-01
2.917327253783090213e-01,2.141109822861335388e-01,4.891305566492876178e-01,5.517063787146392340e-02,-6.084823222894504774e-04,1.196627120827242319e+00,1.516116180355043142e+00,-1.507552944633420822e+00,1.002115174056907206e-02,-6.886944334452347327e-01
-3.109714664860723232e-01,4.025162097353214286e-01,6.694383715424684356e-01,-1.121264436113448976e-01,-1.913340334722802849e+00,-9.650455805761796180e-01,8.964996702001659656e-01,-2.740426422034931253e+00,1.187427151681999860e+00,5.212299906445413411e-01
1.316176081530022079e+00,-1.985691868809604521e-01,-2.061405424022904942e+00,4.303626415064980004e-01,1.274653124038341190e+00,9.247218055134209802e-01,-6.626914834880354155e-01,8.676107546264670567e-02,-5.328362687799239605e-01,-8.192664641893721011e-01
9.553885711798509872e-01,-1.197532311265162130e+00,-8.938164305816126420e-01,-1.104025633472385470e+00,-1.490247523299046639e+00,1.464142918426034334e-01,1.161503048481975942e+00,-1.848767562452656443e-01,-1.505747800564166461e+00,8.399445397420275405e-01
1.685701754034971467e+00,-6.462423241465945489e-01,-4.785542667177182796e-01,5.156606300833942447e-01,1.621873747785051334e+00,-5.198341457252261266e-01,-1.332449780998204991e+00,6.314186062724064241e-01,7.990680731422993288e-01,6.131450435226852916e-03
-5.581332596574506422e-01,9.943787309920463224e-01,5.280360045479642883e-01,-7.684355169034928768e-01,4.909473130567149762e-02,-1.351707532024646552e+00,6.858904564379201263e-01,-2.622335693828559133e-01,-4.357108323847371234e-01,-3.287448515243415748e-02
4.030769933024782453e-02,8.949300615655605418e-01,5.910905313252214910e-01,-1.564092787928026973e-01,7.636681497189952150e-01,4.007372536916130601e-01,-4.265996362860370872e-01,-1.247181582364858959e-01,-1.482228888431207925e-01,5.052613431742016825e-01
-3.670226147216417711e-01,-3.904091864216333030e-01,1.968757309433958769e+00,9.397354817471041954e-01,-7.606006644251390725e-01,5.709409939421983271e-01,1.183500656551772362e-01,3.915511752600938089e-01,1.373413245651045611e-01,1.189642645485235795e+00
3.456203446514458655e-01,-6.208869821428740499e-02,1.042190576983017314e+00,2.332850410878720138e-01,1.214785793290578259e-01,3.140226024861145215e-01,-9.360902336636650611e-02,9.226992995468901587e-03,-5.866945887618727484e-01,-7.511672196238787791e-01
-9.985703864824395648e-01,-1.391983286797076058e+00,-8.797173613845564732e-01,-1.742670344669256244e-01,1.031175824456370127e-01,-2.712965631476405015e-01,-2.355703490127357913e+00,1.574586357762342237e+00,1.086480122890381761e+00,4.457598512171286886e-01
1.907490672553268096e+00,-9.773641174837106593e-01,1.887625120626004627e+00,-9.652140767505479335e-01,2.387379252913565675e-01,-1.273837325134204335e+00,1.469409554436679199e-02,3.861664979983887025e-01,-1.546903311345546872e-01,7.138774440901375362e-01
9.901444948725730832e-02,-5.224147283775092410e-01,-5.668133178023392338e-01,8.109137726156964154e-01,-6.537420298069674951e-01,9.154029704849369065e-01,1.222711792831930877e+00,-1.668713862346129950e+00,1.132926387301034676e+00,2.060422698444698941e+00
2.520037612019284667e-01,5.990841852948223245e-01,1.037005324369158599e+00,-2.754823151790222746e-01,1.822802235378697122e-01,-1.314199529623109264e+00,1.386350285304509822e-01,4.981119956445415053e-01,5.161630229264693170e-01,1.065424723597580448e+00
-7.748021781355290960e-01,-5.326067566734964398e-01,1.895507345991355175e+00,-1.503283737637099160e-01,2.000337873123279875e-01,-6.701004172522105617e-02,-8.216808263050223715e-01,1.623529210891806240e+00,-5.277014119206057119e-01,-1.127285523706929915e+00
-4.507402773027516241e-01,-2.001706001725533479e+00,-6.512874649831817964e-01,-9.681285978523266333e-01,6.174286309273243623e-01,-6.734142395598724518e-01,8.878039355788485132e-01,1.398483993069321363e+00,7.811753362875991646e-01,-2.153882888600766043e-01
1.411144967055929511e-01,-1.524984940144059609e+00,-1.337793725212396700e-01,-8.604384680668331065e-01,6.943263811492988991e-01,2.572752389244473914e+00,4.998216359738093528e-01,-1.991140148954666511e+00,-3.612301929143729717e-01,1.224909253744546622e-01
8.735742526026370192e-02,-7.308131256087531114e-01,2.452917426369352893e-01,-1.242500836919387286e+00,-9.449087226850669818e-01,6.457976416037114475e-01,-1.015663230879825907e+00,5.382116054922572168e-01,-1.369463774656058064e+00,1.764825883791736105e+00
-7.742699224040546779e-01,-2.236665718034441253e-01,3.306132610904058966e-01,-5.653499525010943216e-01,1.434059610713044330e-01,5.753567245201256508e-01,9.606132325034852926e-01,7.914974359729571862e-01,-1.718104638026740072e-01,-1.466317740436022810e-01
2.349108558025032600e+00,9.498890682492920901e-01,-9.218236563202136802e-01,9.998816376555179353e-02,-3.351431387781925175e-01,-1.353342339231096980e-01,-1.229495157708087927e+00,-4.119232343859531298e-01,1.811555773193913144e+00,5.790763008755029917e-01
-2.491161408151460144e+00,1.216723492497946868e+00,1.089629522909161263e+00,-3.592853043064165308e-01,7.172635437832151073e-01,-8.593992108172007205e-01,-4.702557162663573709e-01,1.498546360669853694e+00,-2.717300398697083952e-01,-1.869731661954991075e+00
-6.330322278133675151e-02,-7.858839291435680552e-02,1.198368569373459591e+00,1.433642217576002256e-02,-4.215823114402927341e-01,1.045056145231205935e+00,1.207902325011102757e-01,-7.500226815657170532e-01,1.154997560541617618e+00,1.936617645167992285e-01
2.925966679437699142e-03,1.779083914116544041e-01,-1.070668371416596987e+00,-5.276537761783373082e-01,3.582601832783282800e-03,-1.946636950246799502e-01,1.272428382816595427e+00,2.174058527270034402e-01,8.549039226364024691e-01,9.395354575849456519e-03
1.056288483746123052e+00,3.975277565731539231e-01,1.342048538846011066e-02,-1.328308895901952370e-02,-9.544386262909633212e-01,5.069157201363106990e-01,-4.020473453637896100e-02,-5.019919601812046217e-01,1.106461770812071643e+00,-1.250216025894801186e+00
-4.224958954324339877e-01,1.027718748779533398e+00,3.155229409202532365e-01,-4.785892765275730903e-02,2.510035431501465575e-01,1.794141710488413033e-01,-1.516662546285921342e+00,-3.492618853479614871e-01,1.616521654513748851e+00,-6.593241347771675587e-01
-3.183010141043340346e-01,-5.416207633091875140e-01,-8.701522331813740796e-02,-5.831228313242980965e-01,4.867415021580600021e-01,1.973134122902665544e-01,7.735476151070180828e-01,-1.050941166188960496e+00,-3.403404828829032502e-01,-2.257226316121350163e-01
4.556469100885947587e-01,-7.932211972070344341e-01,9.156538042583440840e-01,1.186415590517608809e+00,-9.888723476355838482e-01,-4.908728948935657255e-01,-5.319315082920923476e-01,2.632386204677498398e+00,-4.299001052078866847e-01,1.677625442156134516e+00
-1.266631995106609621e+00,-9.896509661643634326e-01,-6.866045318482008053e-01,-8.456893114465223737e-01,-2.678987341584987414e-01,-7.087782027214981628e-01,-8.193415927345735206e-01,1.158471996473327659e+00,1.223793622513165147e+00,9.492964983753157115e-01
5.239989555843280744e-01,9.274306577955228337e-02,-4.970306906659087143e-01,-9.531575047550919777e-01,3.629957034326873888e-01,-1.173630392546797907e+00,-9.939209291753933195e-01,1.152913256204809667e+00,1.900649041722086929e+00,3.932951381664807622e-01
1.106457152294644253e+00,-2.458483174439833607e-01,-1.337674186087684181e+00,6.121716186185840458e-01,5.692893232700638739e-01,7.166855388024412354e-02,-2.423754581051113521e-01,9.622105785810979306e-01,-9.857330334274744255e-01,-7.737805788906577664e-01
-1.008106506760428012e+00,8.497296263582720943e-02,-1.087893012109258262e+00,-6.842421805152435477e-01,-7.057555622271979301e-01,-2.606083323339581925e-01,-1.487374446403976869e+00,8.720499203726700399e-02,1.247303650664677743e+00,1.354913723167619211e-01
1.541321144801320653e+00,1.333998185876925202e+00,7.777350472478545829e-01,7.468584263688564373e-02,2.250038824543957108e-02,7.637997723632599101e-01,-3.916706095040324298e-01,-1.882520751467463782e+00,4.920040541029598313e-01,-1.131068629934971259e+00
-9.621412281903847230e-01,2.239479957880466680e-04,-9.512487755346980822e-02,-1.412075606315630338e+00,1.654915641331403120e-01,9.661396608610485215e-01,-1.128341570265782856e+00,1.272483330848759309e+00,-1.560170825129943983e+00,2.117324144370953398e+00
-4.112604304834833191e-01,1.456169968268912485e-01,-1.892033572485670057e+00,-6.213606646930851934e-02,2.284821777181917368e-01,-8.616210409949455473e-02,-5.630810770523736464e-01,-9.465645185278148688e-01,1.130526619537310928e+00,3.080713499795013910e-02
1.540752376516772326e+00,-5.264823547949230020e-01,-4.347946933722169338e-01,8.155942445961629206e-01,-1.622974962003564059e+00,-1.213463360152922998e+00,1.097484971353163585e+00,-1.171933929223194726e+00,-1.819051015302547647e+00,1.868527188073090928e+00
-1.393817647874205479e+00,1.841193983281696200e-01,6.908519272427114666e-02,-2.810628316618083655e+00,-2.673170231678089204e-01,4.484132494791095436e-01,3.543093815188605999e-01,9.035206838035015897e-01,-3.874913149054340367e-01,7.125044420921606836e-01
-6.893290680800718828e-01,-1.410467416412775066e+00,-1.297728375681232560e+00,-1.462110455195414715e+00,1.009585967891193814e+00,-1.514573509058556589e+00,2.740388406493032281e-01,-2.659241940724330067e-01,-1.026485734506315944e-01,1.363607295199699809e+00
-4.384273672152734225e-01,6.116015615496832591e-01,3.756335138111170646e-02,-1.520189056326978760e-01,2.299969124386473496e+00,-1.441341745715369660e+00,1.289131835437444806e+00,6.564065654899721158e-01,-4.795249946317840517e-01,1.629318517441612046e+00
-1.848110112388536619e+00,-5.217666572990716789e-01,-1.208482204269076155e+00,4.120834648714601367e-01,-1.113064101187177579e+00,4.330639467413190946e-01,-1.864364158215540412e-01,-4.793539426560843308e-01,3.886472460333105228e-01,-2.686216239380641024e-01
-1.088634843059038682e+00,2.801372989634978605e+00,-4.871671830291445793e-01,-2.217609080152014744e+00,-8.420986897213885713e-01,-1.267276688372730220e+00,8.261456160405156179e-01,3.216526595915860098e-01,3.987128017903441846e-01,-3.700224658372442965e-01
-2.793502470569215190e-01,-3.709311036076682333e-01,-8.119318413546972035e-02,8.353334353648352861e-01,3.360754125053464492e-01,5.001128296208666724e-01,4.995589082492027377e-01,8.844424373817378893e-01,2.881500415402546422e-01,3.588480726789187725e-01
1.188806241193156588e+00,-6.650459180031120798e-01,-8.557425799515071541e-01,-1.185921599186855913e+00,1.829145636202559322e-01,-1.853732241219123278e+00,4.621540960596773329e-01,-1.091930945005526732e-01,1.134639699821056835e+00,-6.719173104649905914e-01
-2.033182854175067666e-01,1.122203333293368743e+00,1.383135646778152372e+00,-6.801523657518200316e-01,1.817812325871601131e-01,2.944189776840481221e-01,3.736534056211482935e-01,-2.625756593156221563e-01,1.281383398123634887e+00,-1.889703483621545388e+00
-4.211302348010840246e-01,4.479307327729469268e-01,4.572248119493435570e-01,1.352759030614762992e+00,1.198225393201286959e+00,-2.855416253072237676e-01,1.299871243530604570e+00,-7.140417437774548848e-01,9.308873827918374699e-01,1.810522478420993231e+00
1.214944106854969119e+00,1.057703835241232265e-01,-3.317787717721222274e-01,-1.528591296259286247e+00,3.105396379142040253e-01,-1.115217227970919156e+00,-7.931346636139368078e-01,-1.190745800736671578e+00,-4.603923326566551344e-01,-2.796941448698229277e-02
2.736145811657051397e-01,-6.005066354139633189e-01,1.069283706395183220e+00,-2.082052579899659472e-01,-7.877224332655191619e-01,2.262922672434363736e-01,1.963552833543815934e+00,3.351605665351178320e-01,-3.628556273736071036e-01,-1.527461356118704039e+00
-2.194123209720703627e-01,2.349281250881155858e-01,-3.875808912555700481e-01,-1.665384638240999582e+00,-8.505653895034338552e-01,1.454538460887757623e+00,1.434001003730460910e+00,-8.866391692045980655e-01,6.727567871994218907e-01,-1.178572784770173687e+00
1.404316281994952398e+00,2.452358478942363584e-01,9.496414986165337968e-01,-1.715093347182538919e+00,6.776371019248881300e-01,-7.674063684503472198e-03,8.519290707908425686e-01,9.148677980978496826e-01,6.578468947474944151e-02,-6.008296390959146915e-01
7.796961821794943237e-01,-6.015449940512768157e-02,-8.727849535276425152e-01,-9.201522314576857653e-01,-1.477164416312381601e+00,-5.102911595630632569e-01,1.102692046074378318e+00,1.778297997054342494e-01,-5.297677059230406771e-01,8.048559381800797219e-01
-8.324766217233887655e-01,9.535027433277855347e-02,-1.796303727255153249e-01,7.791306255883522214e-01,-1.577228370919500744e+00,-8.501977458146557920e-01,-1.638245659094533568e+00,-2.595967218092700146e-01,1.211427503632430458e+00,-5.054472096535271852e-01
-5.106839381956507218e-01,8.717244241841364261e-01,1.068549558455299753e+00,-8.857106726878992420e-02,6.847148540498921854e-01,-1.076954540877946398e+00,1.377974333925413797e+00,2.148706293937051370e+00,5.212157911887248529e-01,-2.084331621342800478e+00
-5.582302623977842826e-01,6.128253216693213545e-01,-4.214829971663627828e-01,1.272198554250097535e+00,5.881572644358652457e-01,-7.064755007657965713e-01,3.226481077125279567e-02,-8.938332206390900980e-01,-1.825848784124418089e-01,-5.545932404325517595e-01
1.174761800233038223e+00,2.116012056830995025e+00,-1.431188333235752008e+00,-1.923216286209752157e+00,-2.451724218513857134e-01,-1.518415698828682547e+00,4.621160367091715210e-02,7.489361138059267287e-01,1.494141897266825003e+00,2.013945587152810857e-01
-1.931552248495790047e-01,-1.978384916573084240e+00,2.618514918579843698e-02,7.128726054946168955e-02,6.389568142127453054e-01,-7.084881015290911410e-01,-4.350526002358596767e-01,-1.478002255304184276e+00,-2.291292806884065225e+00,-1.108497090796783269e+00
-1.570325814253016539e+00,3.367122954206112073e-01,-5.181340566668573011e-01,-5.382371300747891274e-01,-9.844130461752120809e-01,-3.232565432512433556e+00,1.508310748747550445e+00,-1.000270522776788296e+00,-4.124200698499069784e-01,-1.454892165289310535e+00
9.719303434406338926e-01,1.434289370373244277e-01,-8.263652852658686099e-01,-3.922296113440238430e-01,1.678179922124870105e+00,-7.296943188127828772e-02,-1.817335376159058546e-01,-9.413814861392652000e-01,-1.894581150472302911e+00,-1.600386735793444259e-01
3.254851123246176314e-01,1.099584464327669542e+00,-2.248496534499655475e+00,-1.125096327023028975e+00,-5.807410905564502901e-01,-3.480848573201828378e-03,-1.450336915284224371e-01,-1.216886856872695516e-01,4.080960585699445198e-01,-9.032931107791092318e-01
9.341414422336945522e-01,4.334524416994807172e-01,-3.198322641280793577e-01,1.600907991888915305e+00,1.556416035571766887e+00,9.328953551938086175e-01,-3.018556770567792480e+00,1.578945092717975340e+00,7.947585224719341257e-01,2.006408637712936649e+00
1.237464591733538510e+00,1.578342677497285518e+00,8.786548501803790323e-01,1.348693198645512181e+00,1.994123740734439876e+00,2.165547383782058244e-01,-1.572230544078129677e+00,-3.074609000151421467e-01,3.899455993834367029e-01,7.488758437155774994e-02
-1.246561966159426493e+00,-1.631067625194978943e+00,-7.411626686348292692e-01,8.077395559841510364e-01,1.580339770822969392e+00,9.165676137777012400e-01,1.057427287114136139e+00,-8.081557316355766907e-02,-1.742082457705963927e+00,-4.552205808827053946e-01
-2.587644118723787523e-01,-4.970524868356822612e-01,5.469486537462615872e-02,4.414197598929505140e-01,8.530151882434975352e-01,-2.781198643663340686e-01,-1.903759405644593450e+00,-4.828777192911348770e-01,4.371039699198384781e-02,1.222807922133408276e+00
-5.678078421841054046e-01,5.125436283994018183e-01,2.900878996354323558e-01,4.390053312338844382e-02,9.305333193245914902e-01,-6.608411967525807951e-01,-5.751864496435163954e-01,-1.190082309422809716e-02,-6.401465050936997470e-01,5.080122910545996628e-01
-7.131923043661327899e-01,2.263042077451344058e-01,-1.001727687867565858e-01,2.149259647767056969e-01,-4.597413950630391821e-01,-3.390882945268270388e-01,9.600926799704996573e-02,2.020745061613126725e-01,-4.201915391156093270e-03,1.705362356513083988e+00
-9.907369187412842226e-01,-6.420379495271358317e-02,-1.573629022116984633e+00,3.720814786673862784e-01,-1.115246536376814035e+00,-2.783102558765762624e-01,-3.720643253313258847e-01,2.808911266011714924e-01,-5.527909175451800605e-01,-5.953056976939823386e-01
1.435856464085897954e+00,2.845667904745262655e-01,-5.610508520222680096e-01,-2.508336718112308406e-01,1.645354952270744908e+00,-2.351648782510969982e-01,-6.892766231523876908e-01,-6.849961501263927000e-01,-5.491264809895773924e-01,-5.944977224267223859e-01
-1.279647848349243056e+00,-1.124200096946978089e+00,-8.293203743613699608e-01,5.915710184530976745e-01,-3.812372872728734818e-01,-2.071616890940402300e-01,1.270088025254896946e+00,1.295007149938418145e+00,-2.821249431377349515e-01,-6.308635106834089568e-01
-8.644303136735378423e-01,6.927757697082377319e-01,-2.047072335222877293e-01,-3.864948903227902188e-01,-8.136645751375527480e-01,-7.696664090113884971e-01,3.200581914932445482e-01,-1.315438265887262093e+00,9.948686937879384073e-01,-5.338446438149184736e-01
-1.496359442517925242e-01,-1.336977958140554312e+00,-1.236593824236453636e-02,-3.283209426905598360e-01,-5.008059885646663767e-02,1.471708898361890450e+00,1.776980457902398169e-01,-7.946591841458039429e-01,-7.113199105465681793e-01,5.951311859137685678e-01
1.298693290993423899e+00,2.819180207510500469e-01,6.887127445547694959e-01,6.097377233367050620e-01,1.419064413357520982e+00,-1.949590172726032744e+00,6.672189393045282468e-01,9.837360439035638393e-01,-1.338723706135573455e+00,-8.856681840064160038e-01
-8.507827486281533957e-01,-7.287901963773834035e-01,-4.817170509355259700e-01,2.426028130549414685e-01,8.656746511673697464e-01,1.081316957768536424e+00,-8.378230611677818240e-01,-8.447029987029827103e-01,1.315821840016222932e+00,6.467439354186445000e-01
8.286484186899613358e-02,4.733366755549671123e-01,-2.980378185144063469e-02,5.245846830476146305e-01,-3.360666965057405031e-01,2.688049344392308138e-01,-1.510546050369496296e+00,-6.877842948254310196e-01,-6.770111767903435052e-01,-3.743900332069141079e-01
-9.265132547797481077e-01,-5.335436258230817907e-01,-1.514414062398120597e+00,5.487004763949002717e-01,-8.251351891139448169e-02,-1.705207607776016765e+00,-8.348299105466731040e-01,3.366014275621668772e-01,-5.430219463857897111e-01,-6.969414601380966579e-01
-7.459267700807634127e-02,3.435975351782161735e-01,-1.436352457039160591e+00,5.501284812178793837e-01,-8.002932816073766720e-01,-1.792796824979872930e-02,-3.542014069150952599e-02,-5.270661182397741173e-01,-1.023659746130714421e+00,-2.856865480922635703e-01
1.625330309075194934e+00,-1.361675030463630920e+00,1.692313019104875638e+00,-2.597211710765324200e-01,3.537141708863911910e-02,-1.086710811384727249e+00,-7.712694166774808346e-01,-5.029096500380191292e-01,-1.045694970877912189e+00,-2.089179573708717375e-01
-4.070158918067711129e-01,1.850781142435733440e+00,-1.165974185680461073e+00,1.026905167485872572e-01,2.478462819018247554e-01,-1.070320548651837456e+00,6.868274954528384990e-01,-3.983270128816280842e-01,-2.492389651583067245e+00,6.598496121045650531e-01
-1.116940884102363807e+00,-1.047774946139099050e+00,6.879020828923981812e-01,-3.471614824184497961e-01,9.177721505515002987e-01,1.210166095365318828e+00,-6.449284603222978918e-01,7.932624959550306221e-01,-7.554608013928818533e-01,2.233115917132176609e+00
-6.929570045312151150e-01,1.026087440960004038e+00,8.437900258815755894e-01,3.160878221089338247e-01,-6.705431614166831311e-01,-1.513974919414091957e-01,-2.153588112944551991e+00,2.244200383822503309e-01,3.496153310283852678e-01,1.334994190613714715e-01
-2.973306171292557476e+00,-1.265636445089810991e+00,-7.480909828486626001e-01,2.916589331890461212e-01,2.893389056429844786e-01,-1.702237919711792336e-01,6.352455366039566620e-01,-1.026242375302899967e+00,6.102350056939962464e-01,4.747421048398910437e-01
3.775547328379105227e-01,-1.820404310856558183e-01,1.830743824831261746e+00,4.931956884898786031e-01,-9.683358632535589150e-01,2.483054757359841880e-01,7.524833770742185290e-01,-5.881085989243095558e-01,1.089272246931098920e+00,3.820337057160106964e-01
-2.342478337665347077e+00,2.996719773379263319e-01,-4.060291544127153651e-01,5.371798145417360226e-01,9.442148402518143468e-01,1.951620471418180069e-01,1.665252233944695570e+00,-1.787068845634957326e-01,6.248178230538752320e-01,8.049425736373473361e-01
-9.734596889273275377e-02,7.787743079777822430e-01,-5.946729871621687646e-01,-4.225684190212184999e-01,-1.312488690336312436e+00,2.414091163700469445e-01,3.252516758543440578e-01,1.179263158579229254e+00,7.911400043558836082e-01,-2.847955566474331679e-01
-1.178179687334276915e+00,4.328504025199739758e-01,1.110753172414641998e+00,7.551849738039433380e-01,1.084477524857287545e+00,-2.118895311982425533e-01,-4.666189681756455210e-01,-7.369013522317989784e-01,-5.589646661359550656e-02,-7.859079596881940466e-02
2.066776285391161982e-01,-1.292974570355079900e-01,-1.336277297267712549e-01,-7.766940529721438891e-01,9.416190135514908022e-01,7.651806224371129894e-02,-1.744439342852821540e-01,-7.474292532492047281e-01,-1.331913110391085953e+00,1.307964192549343707e+00
5.546387081318071566e-01,-1.623917842569967185e+00,7.631423007096569400e-01,9.224811702331091601e-01,1.243761223009295092e-01,1.598110895751758909e+00,2.167196421228829717e-01,-1.416823527949189865e+00,3.651690010483210069e-01,2.448973017127292484e-01
-6.032968487781549261e-01,5.735588368774250378e-01,-1.667665266190861972e+00,9.905668274427894548e-01,-8.781217036054526082e-01,-9.849461251170323894e-01,-1.138247723074768819e-01,4.329729280436354077e-01,1.639240635934296197e-01,-7.426591657723782269e-01
-5.060892911918885018e-01,-1.133042347377462011e+00,-2.246799016298701157e-01,1.075021214510909706e+00,-4.262937643876163821e-03,8.594142547594531001e-01,1.455401337726191624e+00,-5.880185190369670023e-01,-1.865732530553646795e-01,2.171192861062495094e+00
1.444343411979945202e+00,-1.672404525812352549e+00,3.871483160609065499e-01,5.599923396953996723e-04,8.264531108587623853e-01,-7.449787674850553154e-01,-8.396083720406721795e-01,-6.760707152936095143e-01,-5.719285461984328078e-01,8.153241668090142058e-01
-1.181201173148880068e+00,-6.226138999593189283e-01,-1.789012390501441230e+00,1.007117823412372992e+00,1.271030099431140536e+00,-3.270734308637864851e-01,-2.979493648132229833e-01,4.532219022828972710e-01,1.474482007378255632e+00,4.086107475639172426e-01
-6.975419424751145847e-01,-1.618822571986440417e+00,-1.115126262663487688e+00,7.321945031246504532e-02,-6.553275232007943485e-01,1.949677059907586052e-01,-5.529240162362339950e-01,-1.058146431294411549e+00,-1.177031631453071103e+00,1.562354509373229616e+00
8.889877491836430945e-01,1.730517951827958534e+00,5.399509007551028805e-01,-4.299914086148390324e-01,1.323340922489937954e+00,-3.306800136176786531e-02,2.208417702903523183e-01,-4.282437907551899653e-02,-2.946904219284014470e+00,1.604735012294853158e+00
4.910039459577534293e-01,3.298230608685100429e-01,-6.177606227056069849e-02,1.634278203861309897e-01,-5.972789358462476939e-01,6.165793523072711224e-01,-1.307098344399132417e+00,1.860684324705468851e-01,5.615734705711045160e-01,-1.986691338229029935e-01
3.708677924710247487e-01,-9.913343922342502390e-01,-9.658267708959641373e-01,2.367171210263931680e-01,6.785496546210516566e-01,-1.874865655501710915e+00,5.220206351107665732e-01,-5.432015003763370764e-01,-1.928060873074124715e-01,-1.339517923565037183e+00
